"","BQ12_10_Probe_3A_S29","BQ12_3_Probe_4A_50_S27","BQ12_8_Probe_4A_50_S28","S_250754_Probe_4A_50_S24","S_349941_Probe_3D_25_S21","S_351946_Probe_4A_100_S22","S_503557_Probe_3D_10_S25","S_575533_Probe_3A_S26","S_687338_Probe_4A_100_S23","Saliva_1e6_1_Probe_3D_25_S11","Saliva_1e6_2_Probe_3D_10_S12","Saliva_1e6_3_Probe_1_S13","Saliva_1e6_4_Probe_4A_100_S14","Saliva_1e6_5_Probe_4A_50_S15","Saliva_1e6_6_Probe_None_S42","Saliva_1e6_7_Probe_4B_25_S43","Saliva_1e6_8_Probe_4A_10_S44","Saliva_1e8_1_Probe_4A_25_16hr_S16","Saliva_1e8_2_Probe_4A_10_16hr_S17","Saliva_1e8_3_Probe_3A_S18","Saliva_1e8_4_Probe_4A_25_S19","Saliva_1e8_5_Probe_4A_10_S20","THP1_1e6_1_Probe_3D_100_S1","THP1_1e6_2_Probe_3D_50_S2","THP1_1e6_3_Probe_3D_25_S3","THP1_1e6_4_Probe_3D_10_S4","THP1_1e6_5_Probe_1_S5","THP1_1e6_6_Probe_None_S36","THP1_1e6_7_Probe_4A_100_S37","THP1_1e6_8_Probe_4A_50_S38","THP1_1e6_EukmRNADep_1_Probe_4A_50_S30","THP1_1e6_EukmRNADep_2_Probe_4A_25_S31","THP1_1e6_EukmRNADep_3_Probe_4A_10_S32","THP1_1e8_1_Probe_4A_25_16hr_S6","THP1_1e8_2_Probe_4A_10_16hr_S7","THP1_1e8_3_Probe_3A_S8","THP1_1e8_4_Probe_4A_25_S9","THP1_1e8_5_Probe_4A_10_S10","THP1_1e8_6_Probe_None_S39","THP1_1e8_7_Probe_1_S40","THP1_1e8_8_Probe_4A_50_S41","THP1_1e8_EukmRNADep_1_Probe_4A_50_S33","THP1_1e8_EukmRNADep_2_Probe_4A_25_S34","THP1_1e8_EukmRNADep_3_Probe_4A_10_S35","Undetermined_S0"
"Rvnt01",126.09254203,865.6227377,109.75689438,143.13156018,0,0,46.78799412,0,80.63301911,100.6951554,83.75175333,66.84674577,76.29856451,91.29918322,0,106.16801251,77.71672867,121.37911352,106.88746005,90.24518517,85.66259415,104.61224158,76.01065857,92.7793286,61.15261782,77.48012118,79.63550224,0,78.51254215,80.22707385,64.06573516,55.96629164,83.09153699,103.04176862,72.04121624,97.20865889,103.28165498,103.84625524,0,90.98938289,136.47957911,65.31392693,74.64707173,59.03425626,86.50526374
"Rvnt02",79.3281013,0,140.0500647,66.40932445,82.7137941,0,117.3079033,0,0,55.6883348,65.6400787,44.8221949,51.833306,64.0738721,159.16792045,51.87649705,58.50950945,81.6175304,69.5738022,69.62670365,67.5147928,76.34630045,59.91367375,73.27356575,44.97139115,53.9863849,44.1402416,0,77.70737485,48.8376476,30.17011165,22.64252865,50.05013265,87.1478055,77.1139278,22.23691715,56.0536886,51.5349135,0,44.77151875,88.259444,25.26757345,37.99790785,50.779323,60.35549695
"Rvnt03",613.78024836,0,501.40531472,386.86624282,353.05031448,0,667.40384906,36.95767306,0,156.35354674,174.5449827,166.11057668,176.63731356,181.83936076,815.56656504,315.98401848,234.644927,231.73775312,201.99923132,226.66051402,204.85363246,216.80124402,221.58863198,118.16808112,141.06996854,141.70187366,188.46513214,0,219.8132795,226.0314584,265.80318368,287.64836252,288.62152376,197.05990802,129.2949227,183.0587188,222.847997,184.90382704,650.93305518,218.25095564,229.50625268,221.13350984,216.25869922,219.60629182,237.45555982
"Rvnt04",74.59383494,0,154.97942286,42.88788656,45.06461386,0,120.5359563,38.06408794,0,10.47067384,13.3747404,21.5581973,18.2073904,12.85322116,0,18.92048606,24.12855666,27.20700558,29.29715214,26.48312548,25.86190104,30.97769346,7.3944632,21.15612082,15.84590326,35.81919484,31.32767906,0,14.37097848,33.31649258,8.9851681,6.01354618,4.74678144,13.3966145,17.87103796,2.01923378,25.99721524,14.10787884,0,13.78047952,39.70515414,20.8195649,27.07891492,18.48422494,27.71570558
"Rvnt05",73.04397698,0,86.95138262,10.16524551,0,0,36.31445381,0,0,2.34380243,8.17075009,3.49202113,4.14141425,5.15084615,0,8.9275416,2.85344047,8.59695467,12.74587309,9.311626,6.44495237,10.55626925,0.34494975,7.70460396,2.72231922,10.89629691,7.26678002,0,19.07358289,31.5441417,0,4.31271912,0,5.06071542,11.16660841,4.68114966,3.6818847,5.60601844,0,11.57990259,23.77232297,1.77953726,3.69519855,2.86780329,9.63228806
"Rvnt06",260.8073622,533.8317544,229.6825314,353.9578238,419.3298368,0,264.9237724,0,84.5782308,174.696676,175.2040472,166.9454346,184.0384364,192.1507686,362.5416424,178.1782492,148.9564342,355.7372364,297.8429678,329.1099672,302.769901,335.7584986,295.9413226,297.43266,233.9123276,231.2222136,232.5105776,0,266.6943384,315.8548946,119.227871,188.113604,137.5126718,340.5148544,268.2427426,402.3225598,375.4749978,335.5094232,25.4136652,276.1574592,335.3261366,190.9802762,171.7767996,203.504196,249.3592388
"Rvnt07",222.36540645,964.83415116,222.36138122,425.70982256,0,0,398.15599989,75.88195098,0,133.11959826,116.49521114,112.50508489,120.91950057,133.27714389,283.48899205,168.04792312,155.14032105,231.59282498,232.87097592,211.00798598,200.45870064,219.04440448,199.48749689,157.07495892,153.84354172,214.5962445,178.95873028,0,246.10265581,228.74211965,287.44008293,364.91256142,266.81265138,225.40492315,196.76269701,219.0839079,201.4328063,237.50326677,1021.47007336,253.43512711,263.62401395,315.18842718,320.01186965,267.73714374,225.11211107
"Rvnt08",684.6361704,791.95026456,332.55197352,749.08179216,260.93137824,0,663.13837512,105.84402192,57.18194352,611.99500752,684.3703932,644.47154928,634.22055216,681.77714904,520.2300168,786.58114392,771.78716784,604.01419416,644.56438176,694.16565192,735.23484216,604.02169152,797.27903424,735.36111792,723.0175992,644.03586,778.6753884,0,756.56339928,948.26836728,459.92521224,420.58016208,342.37562112,792.35368992,880.55263296,863.3382732,848.7196848,803.57134104,1932.94947456,895.62931848,896.99029992,584.35628472,655.56065016,723.81762648,637.94261232
"Rvnt09",78.89040232,0,128.58156008,29.15241804,0,0,9.05940768,0,0,49.30324576,59.61293076,47.02897312,68.23030348,61.18628336,0,40.9907534,63.04198048,73.62883784,60.70656552,73.5199454,61.76307156,80.39901056,30.76382296,42.8402624,77.644743,56.91685,87.3365396,0,58.44097472,118.9162708,35.20495356,30.46069744,9.61966344,53.2566232,65.22731044,71.06575548,50.04905276,42.80507324,0,93.7504798,85.67341308,31.0431196,41.58481292,43.7102936,66.07129612
"Rvnt10",62.52693018,0,70.21161942,1.64913942,0,0,0,23.5220265,0,3.7682892,3.98019756,4.63121022,6.30218904,5.7818157,0,3.11582058,5.2007553,6.63077274,5.73429846,6.5538054,5.22537426,8.3406654,1.929147,0,0,12.0222588,10.78065582,0,0,1.20957186,2.42609262,0,0,3.99184524,2.49875826,0,1.83265656,5.97916446,0,0.853722,6.47928672,7.6765491,1.53034632,3.83764584,7.680189
"Rvnt11",572.18537189,875.16359788,321.6609077,275.54092379,690.30619977,0,422.67227574,0,6606.90937489,454.18688942,421.92908032,394.21157292,379.43514719,476.37115867,889.97798164,612.50836636,456.93957969,634.60270929,588.10933566,593.56291082,611.0705227,603.77085142,450.18663437,353.13984409,395.65414097,588.47914136,522.66724829,0,475.96029965,485.50519655,80.08085415,175.2699817,132.74379239,584.89137443,637.1703338,708.57557881,534.752075,575.32464759,0,584.61410161,809.01334074,186.44577061,273.67641884,152.25470854,484.29086541
"Rvnt12",183.87493308,0,74.92741356,237.66741708,28961.42364516,49009.79660598,7668.65990286,1878.36914616,374826.9729054,617.52756486,891.7011702,596.45487708,327.07122276,1145.36995428,4493.58960438,1523.98208772,1320.58230816,148.78328412,139.25875368,163.98463404,163.35175716,161.28680664,95.09087916,129.06617514,169.1356284,174.95456832,139.8763521,0,186.37065414,212.81992428,86.20117386,102.77594454,61.28313354,112.77359454,116.25052086,151.22250564,133.81541778,122.60420688,0,105.81984444,134.25480168,67.8204687,97.14865188,82.59832842,671.98450806
"Rvnt13",97.86838329,0,184.14181665,10.52432181,0,0,12.1526757,7.23365091,0,69.25544199,62.94106611,59.14746459,65.60766468,46.65278817,0,61.69825287,35.49610071,131.44724613,132.72145551,113.65886457,125.54951085,127.84804398,98.77176279,62.34473691,68.17030056,59.36101758,62.10926586,0,58.62942828,80.35091685,34.95960189,59.78407563,38.18037195,64.24331481,86.40375696,91.64286441,81.02810592,104.44291272,0,111.1216023,79.68903093,74.6171721,64.62006849,90.81807399,82.0080999
"Rvnt14",120.9297873,0,112.5345396,83.7434556,29.8208316,0,40.9927917,74.0859546,0,69.5301117,100.5972807,59.3759901,76.9529313,55.7732091,439.5016626,107.177448,86.3407524,89.2905363,77.5294653,80.8080294,66.1042977,86.3969589,51.6937302,39.7699386,31.0175292,47.8927239,63.9732366,0,85.1841228,101.4867903,32.8730115,33.5927886,71.7478755,38.7310644,43.1202912,71.0259837,78.910587,51.9330252,0,84.2606667,59.5550718,43.6399509,35.7550137,43.3309821,78.6275511
"Rvnt15",109.23403584,0,122.41187076,59.32966935,35.62964057,153.96204751,89.33284151,0,4366.0348447,66.11165904,75.67043315,95.86021659,71.3231532,102.91934113,403.48446238,231.26413029,212.9919647,131.69710161,140.91370397,130.57186617,121.06162706,137.97005622,102.24208374,76.74422149,104.34937637,106.99870788,81.76283756,0,115.42719891,43.27002027,105.82484037,110.20279444,157.20214704,105.22019134,98.06574406,88.47192768,91.39567608,97.10843972,0,67.14846371,91.26870852,83.09900611,138.02645389,103.04572627,112.31047535
"Rvnt16",32.57221072,0,46.28125568,57.0560364,0,0,22.89446624,43.69557064,0,32.56825776,40.4356364,38.166278,28.0893744,34.15635944,21.33897648,65.85703232,58.62392408,58.11785536,55.49308992,49.486118,42.4040308,53.07046448,28.52770376,36.25753736,28.77386536,22.00109728,24.74840448,0,88.44226928,79.9576,19.34902048,12.37150704,9.8293944,43.26541672,31.13387232,27.8427636,32.28607032,23.78531968,0,62.72655752,60.55629264,7.44899376,14.84803648,19.51522448,35.35554376
"Rvnt17",119.7505068,1622.9730612,74.6757612,125.2680564,8.3687544,0,62.6295252,0,66.3300432,41.195814,44.4067848,34.0430592,31.1075772,36.5417028,42.2195592,41.6273436,44.7391536,52.552854,43.080912,36.3923928,44.397684,41.9012208,26.7129336,33.391404,39.1250976,27.6354324,29.8184868,0,36.3462252,63.0022788,29.7768696,8.673252,21.9278088,25.921164,20.7138948,42.405462,29.50413,28.3509828,0,27.2859996,31.1371548,32.6874192,40.7060772,24.87078,44.1804024
"Rvnt18",36.51635822,0,133.25747765,39.49976831,0,265.02524398,63.65281628,0,1502.78226971,6.32391848,4.31628171,5.15036764,5.76718185,5.18288751,0,17.36871193,11.34048502,14.08828112,10.86863677,12.01879457,13.95589778,14.40408716,8.47217932,25.26971119,0,4.27348308,3.81395162,0,0,0,0,0,3.72658216,12.24900335,3.18570672,9.19895854,7.30571728,6.96696125,542.19262765,19.50332683,22.78747926,9.39514108,1.36601176,3.70868294,17.54424834
"Rvnt19",169.2265,1391.28159375,263.4007625,13.60584375,0,0,18.49355625,79.3373,0,9.7186875,6.19979375,7.1295875,6.4631875,6.75888125,0,12.73926875,5.45710625,14.1378375,9.3871875,14.2776625,11.52185625,13.023275,12.67775,3.56203125,1.7677875,14.9172875,9.4279875,0,16.845725,0,28.371725,0.8684875,15.185675,6.4087875,13.23875,1.29763125,8.3922625,15.61418125,0,4.1975125,21.475675,6.10586875,12.38120625,8.62080625,21.76159375
"Rvnt20",0.13174272,0,67.96106028,0,0,0,0,0,0,4.47127587,0.08045226,0.64164537,3.40841403,7.77342087,76.39593939,4.10546682,1.70913879,8.07919092,7.44174828,6.54974028,3.66469479,4.67772426,2.90022678,9.79116012,7.09549479,0,3.6349326,0,3.21423075,14.10873615,0,1.83367683,1.97262423,1.53691263,4.60421937,4.84488999,0,5.46852366,0,0,9.17112879,2.10985623,2.13893226,0,11.14624035
"Rvnt21",89.07262104,0,135.06903852,63.12308093,398.13138846,382.75441477,364.58296706,49.10232002,18567.87576735,26.33819071,18.79862309,27.71675725,27.92645076,31.26186037,780.5882188,144.09170191,156.66759706,20.59683067,28.27725238,26.21791224,21.89741307,20.32744246,22.11523522,27.27323833,7.63088781,8.91597499,26.24077404,0,26.72760337,4.38489324,27.98932071,14.37537283,21.40766251,24.16149333,18.39003192,0,21.62294446,24.80200476,0,21.40169304,32.08958454,16.40245243,31.93310822,14.07689933,38.83152936
"Rvnt22",69.74957245,0,154.9056638,75.97729685,48.79073105,0,210.6954573,0,8921.51869195,27.1475071,14.84815055,6.1527431,15.07166895,27.4260498,2133.1013791,306.77686575,196.3805863,29.11826085,19.08416635,23.19445305,20.219292,26.39983235,14.2943438,12.82479585,0,5.6526777,29.92338325,0,39.8601161,20.98806415,4.2756447,11.4285186,7.4000556,20.41244725,12.706907,30.4677817,9.7792151,16.1802803,0,13.3318462,66.8223082,14.0260647,11.2788411,9.7661005,39.4438701
"Rvnt23",88.68067285,372.67287035,87.74532965,62.69951215,0,0,21.5068491,0,0,47.5318756,33.7010234,45.81731,34.21281985,32.2398087,82.0400988,46.3188308,45.18635055,66.33968275,60.06860035,58.103188,63.7637759,68.0840391,37.957733,49.39694925,32.2455078,37.5731301,33.79350425,0,31.86185475,29.98650545,60.54041675,62.7396649,35.66255,33.2815351,35.1834802,42.97596325,61.8462878,35.2548053,0,52.8406736,49.71091785,55.24457125,34.8265093,70.6270466,49.6515954
"Rvnt24",93.1747773,2285.9221046,169.9132466,67.86537234,0,0,51.19237792,0,0,42.34105862,43.63176586,36.9691462,35.16769458,45.8670679,0,68.1008937,60.4926038,55.24069256,56.11538376,49.04248374,46.71899562,64.190325,35.80740214,35.59822906,16.40198354,27.71023514,27.23964052,0,49.60269836,71.89029616,12.9922114,27.6128182,19.7284987,32.46278374,29.5275495,23.25943708,43.79810058,36.0774272,0,55.05840548,22.96637968,23.0525045,26.3115358,16.40798808,61.18778614
"Rvnt25",35.51853197,0,143.47056959,0,0,0,0,0,0,20.5891556,26.54442475,26.11951808,24.03779719,30.99957888,0,57.0441052,31.17824395,52.28786475,38.15989286,49.54408974,44.22261289,45.75168928,18.92352705,35.09012755,39.37864887,13.04534831,43.72957005,0,53.43974378,0.21308293,27.2768536,15.74757005,36.72903329,48.37360268,35.09516431,49.34080051,32.14040502,22.0008475,0,38.57794394,61.73430813,26.49433697,20.04644471,30.8823343,41.91899474
"Rvnt26",344.40831768,0,270.55328328,136.41872664,57.55102752,186.18199152,347.3213856,22.36818696,13819.13553888,116.81472264,123.3071616,110.35551912,113.27986992,131.2591392,484.28107728,336.81616584,298.68211632,157.38182712,149.0499108,155.35900296,143.0638524,163.01578608,133.41674472,167.79347256,111.31885632,111.32805432,206.11405752,0,136.2873792,103.67029008,165.32534256,113.62976184,107.10310632,108.05675496,127.8239928,105.97285608,111.26428152,127.35207408,1200.66816576,157.41248712,125.32544808,139.57768776,99.12034608,119.4648504,168.45082296
"Rvnt27",72.11869843,0,67.2336174,49.36912556,467.51886783,0,50.48554117,0,0,52.98697068,60.55941617,54.79370577,58.64284706,67.92174941,0,57.32990454,59.19650723,92.57292449,82.84858417,75.18012026,77.3351236,86.17917994,53.51737459,66.93554583,52.94276076,118.33038374,83.63319512,0,37.66892418,95.15920481,30.50311785,28.8849657,64.57089076,73.80949761,86.14648302,63.97877717,95.61074467,69.58595356,915.80446325,84.6539377,67.21427556,22.77835537,31.53019258,35.1307682,62.02179743
"Rvnt28",0,0,45.47890116,16.4595904,0,0,5.38039392,0,0,12.817728,15.96786268,8.2107212,16.28754292,21.07664284,0,30.99168952,20.19987464,25.87744148,26.02494708,26.70639752,19.83683284,26.97457796,23.27803676,24.87707376,27.62131372,13.6964036,8.75725488,0,23.826605,15.68785636,6.51555124,2.11886708,10.4449224,22.03352184,27.0539258,28.92559384,25.28983512,18.75978764,77.80755092,35.36993548,48.42074776,15.04658848,10.118757,12.48787496,14.95706784
"Rvnt29",53.22444762,0,163.68683962,11.62261826,145.6272236,0,55.43783724,37.16878148,0,21.71647194,9.19609488,7.71747942,16.0505169,10.28650242,0,25.06873912,17.53081146,22.51684294,26.53974266,20.81154898,21.00531712,21.4113235,19.66517144,23.75221278,18.72789782,29.57275696,14.82510972,0,23.39501224,14.0943654,3.96368346,2.46357552,46.63577116,19.19927716,16.37335186,2.22167318,15.99264392,11.71373742,0,26.98492804,42.42324508,6.36166214,20.86069064,20.62528082,22.9074016
"Rvnt30",282.039471,0,207.566079,123.0558595,0,0,107.269869,0,0,82.0837605,99.5671355,82.980107,82.5900425,99.1103855,54.244036,105.6890065,105.9435685,149.291478,136.2364465,128.1956165,138.278119,143.3327175,81.1081425,73.7855265,64.2660445,67.8796475,99.9449185,0,129.911677,135.476719,69.513087,72.5027695,92.17621,127.560734,126.1686615,131.4038285,146.1288395,110.6233275,0,117.3489205,195.0808685,66.077921,56.8604015,76.1358605,113.823318
"Rvnt31",202.0850127,0,143.56527435,94.67583495,452.32943445,0,78.07137825,25.8687831,0,157.38874815,151.9203498,164.90529075,167.2590291,192.42943905,0,184.9436601,174.61792395,275.08255875,253.84313055,228.4820115,260.1800595,264.15827175,250.0002273,304.1174448,225.24340335,223.61178105,205.82758305,0,198.3392511,298.82979885,49.3477029,117.18818895,43.49252505,241.83203145,245.9953362,249.6410202,266.20526715,229.19672385,0,318.73222095,217.6966077,81.39666075,104.2982196,102.94449135,183.0684816
"Rvnt32",146.18581544,0,146.67806344,336.8619364,2219.50711824,30817.06271192,5111.59662608,311.2976352,100802.4037524,209.17932416,208.5448564,174.36435264,148.77836592,360.00903384,4775.53758608,2428.03467944,1838.5249936,239.41040248,198.71040656,228.99935728,210.72112472,238.29140304,150.52185512,180.10303304,283.57422784,217.86856568,193.02268048,2989.279086,476.70812976,325.9699516,29.20733552,99.0476148,48.69476864,285.90881376,268.13240808,234.38734424,268.65392488,278.6615928,0,110.26541456,214.10379976,37.52206944,27.02468128,60.1626836,372.96406992
"Rvnt33",223.930432,0,232.701568,275.4233856,0,0,415.8115456,146.6195456,1905.6140928,137.0507776,147.7398912,110.1017984,122.6997376,182.9058176,760.8302592,167.6690048,129.9322112,312.6762496,275.5018112,235.999104,260.0224,264.6904832,213.2047104,237.5729664,186.6931968,295.916544,209.6890752,0,427.8016512,251.55328,39.6504064,93.1825664,53.801792,291.2542336,328.7984128,424.5372032,324.201152,273.7408256,0,246.2216064,480.9443584,84.9747712,80.153216,128.3644032,220.4345088
"Rvnt34",194.5739862,0,167.65464804,196.79047476,1323.8199183,6771.74608704,2091.26411472,229.26730332,19728.55046382,97.31497578,92.22440568,94.76838921,111.60029661,153.48597594,4646.75389497,1360.16258664,1119.10009563,187.50266535,157.88137167,142.20537672,173.99760576,181.48541301,113.94384606,66.90105642,131.0549295,160.15073448,92.86491621,0,202.36748796,135.7908354,26.29607277,115.90458594,8.23178862,209.30312535,183.77527476,125.67753693,152.25815451,138.28780152,0,184.94550393,261.82010811,103.53315027,63.10761369,103.92751083,209.94477471
"Rvnt35",251.34246588,1868.10927636,169.61805372,61.41901908,19.76706072,0,349.8863112,0,2021.2299522,154.86453,224.98166424,139.65817068,180.076458,203.64856164,197.25955836,219.29009772,158.35153896,353.31614748,269.89403892,327.79335396,303.47450868,336.05349492,215.0068674,186.23554668,326.61213492,230.94930312,270.4564992,0,219.4967586,196.26262068,26.36622168,1.26426804,21.36964416,301.86108516,316.29849816,288.8112024,354.71311908,338.97105,748.87573704,188.04444132,361.51771704,27.06540684,33.45458496,40.59557508,210.79217436
"Rvnt36",72.53131288,1108.35750602,168.94397979,228.00913121,4213.0371525,49742.38108471,5789.43917785,564.71652351,397467.82668005,1341.83588755,1416.11095222,974.38628739,631.58903257,2159.08779943,6090.62677163,4424.17854959,3172.98574164,228.8711082,211.50814801,201.53693186,208.51292189,221.15066435,225.98441901,265.6950348,245.22803074,212.25611208,228.91266956,0,536.30652575,503.85159671,150.20752898,225.44664871,198.51081554,227.25400623,209.43330944,230.86591307,279.64813814,214.85327585,0,145.35397651,366.47164451,81.13662055,54.75175622,89.13676112,959.65166199
"Rvnt37",23.67780828,109.39961067,115.99358148,96.33115107,4.92895158,0,145.85362953,0,1328.47138725,17.0020914,26.17229097,13.51137963,16.18235745,21.1730505,107.9893773,26.39988876,32.18140002,33.65664834,27.73865115,23.25207402,28.46845533,32.15866752,43.75251531,45.80425983,6.55578021,35.862792,16.73921277,0,20.18355024,23.63661699,10.53051237,17.38163322,5.07889515,39.81870165,31.33247754,44.28372837,42.66417414,36.08484306,0,34.67624643,29.41476384,29.7141054,18.30593667,26.04544362,31.06096056
"Rvnt38",34.77321015,0,45.04289349,0,218.20988679,1794.5851035,46.3395471,0,10902.11582124,12.47723757,9.1248465,4.82662278,9.53152536,16.40521512,153.46707915,54.21909591,58.18092168,11.7109839,8.17876374,8.93101125,9.46432914,9.5075148,4.01793378,5.48391186,4.31539794,4.6462101,9.27474576,0,24.87418983,25.73481834,12.81546966,1.78236723,4.43753499,4.65521406,4.96810167,0,7.00483077,14.039508,0,4.70515269,16.85107788,0.56574882,0,2.28075309,19.08047505
"Rvnt39",35.14078337,0,82.32351335,0,11.26129391,0,13.98479223,0,149.75938387,27.3824286,16.15365347,17.69132721,15.32149587,20.86938152,629.66770149,117.18728115,103.41305307,37.04181913,38.94689449,27.76851337,33.55261463,38.35216438,28.2216555,37.02889241,15.35573148,32.3622455,29.75922825,0,42.94074602,60.34798836,0,0,0,14.80058945,24.02269328,20.19739406,18.2418237,32.3965821,0,22.22820197,26.83688062,3.019601,19.32383056,9.09132178,26.3543504
"Rvnt40",97.2625472,781.1252148,126.1872654,95.6847584,3063.210472,24608.583965,382.314387,132.0938822,57109.0028362,265.9664868,247.510053,225.0182522,218.2514348,291.106634,892.2214616,398.0842614,349.7986114,105.0317324,92.4321272,87.8757278,96.4819632,103.9536064,69.4729406,69.841492,84.4624536,71.809276,48.3484974,0,70.585718,120.6992108,123.8883268,95.9728028,56.5596178,66.7657536,90.5283036,70.0065128,79.5993856,65.9557122,726.4316528,138.4901448,73.6822324,96.6892038,114.1198226,110.2054758,185.9624144
"Rvnt41",315.12697748,0,217.43724156,522.00170204,0,0,237.78871676,121.52922516,262.13554472,175.88651416,231.73987312,215.46134792,223.79092288,209.33297616,157.65285228,293.83926684,240.7155688,268.75484272,270.63624392,248.12507944,252.13503448,247.68870056,209.05142972,208.335918,183.27285424,181.1370596,168.05764052,0,262.65241716,175.84306936,18.6010118,94.39867164,74.54319124,275.0248928,253.30563048,302.70454032,315.16643984,224.6868512,910.723688,236.7234744,355.64806312,55.81401728,53.76125048,55.64566868,210.21152656
