"","BQ12_10_Probe_3A_S29","BQ12_3_Probe_4A_50_S27","BQ12_8_Probe_4A_50_S28","S_250754_Probe_4A_50_S24","S_349941_Probe_3D_25_S21","S_351946_Probe_4A_100_S22","S_503557_Probe_3D_10_S25","S_575533_Probe_3A_S26","S_687338_Probe_4A_100_S23","Saliva_1e6_1_Probe_3D_25_S11","Saliva_1e6_2_Probe_3D_10_S12","Saliva_1e6_3_Probe_1_S13","Saliva_1e6_4_Probe_4A_100_S14","Saliva_1e6_5_Probe_4A_50_S15","Saliva_1e6_6_Probe_None_S42","Saliva_1e6_7_Probe_4B_25_S43","Saliva_1e6_8_Probe_4A_10_S44","Saliva_1e8_1_Probe_4A_25_16hr_S16","Saliva_1e8_2_Probe_4A_10_16hr_S17","Saliva_1e8_3_Probe_3A_S18","Saliva_1e8_4_Probe_4A_25_S19","Saliva_1e8_5_Probe_4A_10_S20","THP1_1e6_1_Probe_3D_100_S1","THP1_1e6_2_Probe_3D_50_S2","THP1_1e6_3_Probe_3D_25_S3","THP1_1e6_4_Probe_3D_10_S4","THP1_1e6_5_Probe_1_S5","THP1_1e6_6_Probe_None_S36","THP1_1e6_7_Probe_4A_100_S37","THP1_1e6_8_Probe_4A_50_S38","THP1_1e6_EukmRNADep_1_Probe_4A_50_S30","THP1_1e6_EukmRNADep_2_Probe_4A_25_S31","THP1_1e6_EukmRNADep_3_Probe_4A_10_S32","THP1_1e8_1_Probe_4A_25_16hr_S6","THP1_1e8_2_Probe_4A_10_16hr_S7","THP1_1e8_3_Probe_3A_S8","THP1_1e8_4_Probe_4A_25_S9","THP1_1e8_5_Probe_4A_10_S10","THP1_1e8_6_Probe_None_S39","THP1_1e8_7_Probe_1_S40","THP1_1e8_8_Probe_4A_50_S41","THP1_1e8_EukmRNADep_1_Probe_4A_50_S33","THP1_1e8_EukmRNADep_2_Probe_4A_25_S34","THP1_1e8_EukmRNADep_3_Probe_4A_10_S35","Undetermined_S0"
"MT0603",110.42906172,0,83.18888902,117.62938095,7.87343185,0,99.73129203,0,0,35.959913,49.89014072,49.045612,24.57844598,43.27048182,0,60.35083164,30.94116807,83.64215815,66.48181415,65.78865615,64.64082397,76.38011039,41.00703994,37.17340785,35.46524173,62.7130017,59.30987693,0,53.90642931,46.83912148,3.19573939,23.55004305,19.09191307,83.42615513,70.53013788,45.43079303,54.25122858,77.44242186,0,73.65047292,58.25646411,26.32070798,27.67939133,33.50238688,51.66659227
"MT0608",268.41627352,809.7996533,238.34513366,156.1603155,48.32811834,41.42429628,94.0331912,185.96242214,0,382.53773312,369.24860592,379.8363759,375.92385772,386.02936832,370.39441238,473.467779,374.73792928,360.06726478,355.49108586,375.15096972,387.11368472,349.58201612,380.9422877,404.12790476,409.16895308,390.22694578,398.79531854,824.51441788,506.3729173,449.68749282,258.29303196,264.82643608,201.41108934,405.1439115,372.48700664,420.99129798,393.24120898,404.36443122,551.77474528,442.0191936,480.17633318,216.97114334,248.00032334,262.39229352,365.35802412
"MT0610",111.15636155,0,125.42946032,62.9349646,245.63778545,0,73.45167176,250.30792442,0,79.59465418,73.22415769,72.06741423,77.21072915,74.3260476,51.50809863,65.6284277,67.37943504,132.80956972,126.62280699,124.96622978,113.90437061,131.71485691,74.04173191,81.43711828,82.15349539,84.85741655,88.23690788,0,59.23763027,80.67491026,54.86739155,98.92832616,101.62507022,99.53909737,86.37516814,78.13237132,81.21493577,82.74960481,245.12493039,80.65266125,90.41464508,110.30003099,82.15298274,98.33703565,96.1464822
"MT0614",44.35987325,99.83449091,83.73207227,0.26024691,0,0,10.57215005,8.07696428,0,11.66664884,11.29807448,12.41476082,11.53474168,13.25536443,0,13.54267145,11.37794966,18.73534124,15.03567604,15.6104641,15.19029281,17.77205353,8.96229103,10.97692057,7.4776394,12.08029438,8.77913498,0,10.08924455,10.37724765,6.21233998,7.15013376,10.06209743,8.62712851,8.85918418,10.46608486,6.63407745,6.25271262,0,1.16671709,6.56960304,11.25091506,12.12710576,4.92894248,14.75237148
"MT0639",17.13718656,0,95.63887632,14.44370304,196.64945456,0,48.03532448,112.42863216,0,46.27753312,54.08218816,54.01788704,54.862756,42.08602112,87.56064304,48.4633448,57.10399968,86.01818368,83.68560512,79.17420784,69.76108672,86.88548128,69.64331504,45.18066176,59.25015616,37.7056992,61.73828544,0,53.2006488,63.31298064,33.95448784,34.67297184,41.90011072,58.97120528,66.61553392,53.349036,62.706384,57.47675856,0,70.06673024,52.94770832,45.89078832,48.58137232,33.0784064,58.96182448
"MT0655",110.16318456,0,90.39685776,150.87576636,298.7742978,2.7611958,115.0813026,394.3696812,0,161.14022628,166.15904052,179.31372228,199.91057592,172.24745076,30.86728788,140.02245048,113.19775368,248.6430078,235.23191208,237.39114696,211.69097136,233.59668288,157.47093384,189.7916196,178.60220004,152.61169176,167.32403292,0,122.17330224,182.12868696,112.63395132,128.07805032,139.56223512,183.34070304,179.89968744,191.99797452,149.33275368,158.9954454,307.01963028,144.00751464,151.20454668,153.09011916,145.84355808,118.530027,175.74917316
"MT0692.1",112.01384448,0,228.72530688,85.87689024,0,0,72.36060768,2.44991232,0,35.80208832,26.11265472,36.39699264,42.05834688,38.74384896,0,31.33271232,25.68166368,70.83234144,59.32163712,60.21529536,47.54428896,65.35995936,63.03783648,49.4983392,56.20630848,55.58395872,64.89360384,0,48.0702,44.93523648,30.86755008,41.23476672,58.76491776,51.5567472,54.39425856,38.60521152,53.40448704,49.62276576,268.6756704,36.1504176,34.75362912,35.5836096,47.05515264,23.7771888,52.03416768
"MT0694",47.31964003,212.19350594,105.4795963,25.94205679,0,0,64.48414427,0,0,25.85989718,23.34603245,29.64280345,25.64375983,34.29976368,37.30046294,46.90829364,38.73263563,39.96740592,35.67454345,32.42261308,38.01796583,38.65202965,29.91907542,27.29801022,37.41396932,30.45498638,42.54761979,651.56070967,54.90830007,38.59737843,43.37268871,25.97157576,28.97291475,40.22156151,37.96495963,42.94982718,46.2844655,40.14278333,59.02386594,57.01474818,58.76934479,31.18628916,25.03601633,28.93663292,37.16228126
"MT0697",194.67569576,0,218.77914422,196.69522509,483.6585117,157.97334644,174.57365562,522.1790483,0,314.50363763,343.5456388,361.55683837,338.05953545,328.43239338,381.8305491,321.24903265,295.0452687,323.64319533,319.89187503,316.57852044,300.51853104,310.90628478,240.11117858,238.39459735,244.67547195,290.10995741,281.37183711,0,288.39499689,178.12550392,307.64229951,289.35395853,249.52501028,281.42606856,274.60263012,255.20061203,284.81821459,255.87881683,323.57338013,212.76119865,278.11371133,307.30456848,285.04748272,276.00604031,327.70681398
"MT0717.1",220.66293564,0,106.453683,52.80857316,122.77684188,0,6.15265686,222.43590306,0,55.7654895,58.00645494,61.270965,70.61553702,62.15227578,0,67.01439528,60.05441358,120.80243448,106.76997072,106.58904858,93.92275998,109.9308483,71.8293933,65.6105751,71.06805972,52.96219614,66.18159702,0,85.06105272,91.94583132,17.97684462,37.55216808,27.57284712,86.2796907,78.84918972,79.7578866,87.5116305,75.07112508,0,75.3395958,73.56749778,52.1040114,44.47902564,49.57614396,77.24297322
"MT0724.1",0.3280068,0,75.3574206,0.256278,0,0,31.5059316,0,0,21.3877422,22.3637766,21.3430206,25.3335522,23.2706958,19.0643244,16.2161538,24.4921182,40.3245084,31.5282924,28.8819498,29.0491476,40.952208,22.3367694,32.9409432,19.9002408,20.7765228,22.1520024,0,31.0242306,17.9334342,12.5505072,23.1878592,13.5245814,21.3606624,28.3623516,44.232639,21.6739314,20.7217098,85.9621026,14.401662,24.096666,17.7008238,19.1109336,15.7369938,22.5057096
"MT0725",103.16168896,0,127.83092022,197.41989754,0.94698323,0,66.78478799,0,0,154.49591586,121.96229033,151.07437466,146.35591988,142.94750738,0,143.82925107,114.00710605,167.09290351,165.77498401,172.17734605,148.57638701,175.30823803,125.90140528,141.76814616,139.08373097,122.78909546,184.20454812,0,180.91378897,73.62292188,74.63150901,48.00903016,87.48753601,125.62085506,132.17147042,106.52576685,168.6149238,133.24489313,0,128.41999489,96.27932145,93.587433,65.09653816,77.13464715,125.19619211
"MT0726",57.58908216,173.86576686,125.55326106,3.58181904,0,0,13.19353104,0,0,13.39978236,16.45495968,13.99896702,12.22070928,13.75894728,22.27250298,9.27056904,9.35585478,20.57306856,17.5482009,15.94743216,16.0436403,18.4811559,15.33113574,8.51000592,13.90858416,11.96375982,13.77869862,0,19.58040444,7.61646258,15.51171942,19.93228776,30.18423444,12.32510922,12.56512896,16.06766958,16.76943378,8.78261082,73.84397988,13.03615746,15.6886623,8.8712643,10.69248348,11.3310798,17.64622944
"MT0726.1",663.27546928,1680.75661712,449.3800728,1162.27104768,77.15403632,64.89827568,1094.00958824,125.25944216,0,1167.50682848,1134.6158316,1134.92476624,1181.15953944,1192.87653064,958.53330168,1055.55541056,1014.74041696,772.28264448,855.57333544,928.7787968,1025.60957312,761.68798048,1637.06325368,1611.57005624,1583.69482736,1614.19082776,1541.63610664,0,1492.41989808,1393.36319464,801.1536932,844.78943424,949.41298536,1730.43616216,1831.8894336,1745.41274776,1644.3710836,1754.96208904,2471.4208072,1917.25269752,1709.2106892,1094.89199672,1279.86841312,1173.49091472,1047.28436984
"MT0740.1",91.71963454,0,105.17278722,26.26224947,19.17205486,0,49.52286577,0,0,54.45201676,59.85483247,62.09017036,47.40449744,61.87627726,21.8057299,97.08080826,59.05113173,139.65338824,125.6875121,112.13877917,118.68473467,141.59444229,54.2730492,91.80023194,68.78957091,59.1646914,46.71166979,0,64.85114796,85.76214339,50.79010489,63.83841063,77.55650143,82.23084064,97.74635679,53.98558514,91.35208973,100.96012645,0,121.49603398,91.26353592,74.0225121,75.48339164,75.15066904,88.87351302
"MT0761",119.04834632,0,134.25861767,23.0925633,0,0,11.93879779,132.73515221,0,6.1185702,7.14364203,9.28438301,6.63777087,12.53288213,0,11.40789316,11.70396,19.45046434,16.24119516,12.53580812,16.11104279,14.18053961,14.27059508,10.45196139,17.0086715,11.24371261,7.00427821,0,1.76274642,3.31633874,4.49367042,10.65461329,4.87935925,4.05152082,9.92506645,12.42342843,8.87756203,10.53779043,0,0,6.95778748,8.97097697,16.65841966,14.60047336,13.026074
"MT0762.1",32.26227785,0,65.00540291,0.5399472,198.9904451,0,2.0040348,5.84492844,0,6.40226817,4.90789507,4.40939574,4.72670125,5.64573638,0,3.0821986,4.45006484,8.21766757,9.41740602,8.72257012,7.99606424,11.76358044,1.78831551,4.91499053,3.04516376,1.43579229,2.9229834,0,0,0.80022944,14.03845414,6.09162547,5.13520938,5.11980704,6.01340235,8.17699847,5.82822815,3.91098294,0,0,2.35725026,6.46941545,3.44138463,8.34019405,7.93860832
"MT0765",55.44243672,0,142.14618312,129.07284168,38.61987408,0,101.6240664,215.83312824,0,71.03436744,74.38888728,91.5297828,85.32243888,87.33128328,0,73.61960736,80.45331024,147.64677504,133.06147512,117.91901904,136.33766328,145.90257,105.19983888,87.8968812,108.42498384,91.29930312,66.26006136,0,103.88145192,77.0747412,77.43930744,133.14579456,71.6401128,98.39587848,93.74005152,93.7884444,115.85913144,88.53649176,305.26935456,102.18956616,109.04525688,98.2827,116.46468048,108.27519168,111.34544016
"MT0768.1",67.69224628,0,84.88972236,13.76198144,1.72620442,0,12.82971486,60.69668024,0,16.39103644,13.85795114,17.41971396,15.43479582,13.1070342,143.05059632,18.89514698,14.60717666,25.10780618,26.41718588,18.54436118,16.28484468,24.60523382,24.63692956,23.22275536,27.5414654,10.59431948,22.31630132,0,7.12168714,3.49307646,5.34738756,12.45488148,32.64609742,18.29881112,14.40854512,18.98846924,15.11702948,9.71051576,0,1.2336335,9.61910554,20.38183162,22.9941195,10.83369218,20.15025416
"MT0771",13.89064677,0,69.47272059,0.93589223,0,838.12438528,19.00999464,0,0,6.7199041,6.4570597,4.86760638,6.81492084,10.62971455,0,4.64781408,10.56838419,10.37389444,11.1474727,11.9125916,8.33858753,11.37224998,6.97383596,6.02706741,7.0839587,6.34595507,2.88365987,0,3.35088845,3.86441692,0,6.24270556,1.90584849,9.61829232,14.90682739,2.93872124,13.85658274,7.75209708,0,12.96313837,8.6542274,11.57678522,12.25459144,4.66654552,9.16269536
"MT0772.2",71.4622953,854.14971906,77.12403666,37.74289464,0,0,11.99168256,0,0,16.99727436,15.04264806,19.77817182,16.8514896,12.3149136,0,16.32127728,12.37788222,26.7492588,26.3009175,24.48534198,24.83101962,28.6276848,16.46257272,16.76536554,22.06099104,10.23423192,28.35808932,0,34.87693638,10.98713814,9.95412198,13.83194934,45.5695515,11.60347452,20.0973861,12.99433674,20.66882928,14.9996451,0,6.07818486,14.25784404,25.12766916,16.86613896,23.23601148,26.29063932
"MT0781",231.5115426,73.7460316,189.17523814,139.14835476,129.55842691,23.93336369,82.71967965,37.38160547,0,211.01801556,208.68716488,220.81178166,236.73996724,213.07238745,106.99951542,210.96094085,198.8667145,293.78735762,281.90374648,288.11281841,263.77188411,283.17506182,181.92865599,195.48225832,204.59716363,178.64024204,222.75623973,476.3715786,205.96166217,184.66824207,169.57849351,177.35547867,200.8585054,244.00899807,196.18123821,217.41006541,195.37245039,225.52928705,431.53743493,200.20918792,193.31733727,187.16597539,206.68806757,203.03941584,234.48535736
"MT0806",57.44568852,0,155.13593832,132.875622,0,0,159.44120676,15.13179624,0,16.8567366,14.80590672,14.89764144,20.57931612,16.16544996,63.66379932,11.65146576,7.67777208,27.52407768,22.2673506,22.1493096,22.430199,26.27428848,13.79374128,10.52896812,14.72554248,19.77297564,13.22145924,0,12.8057622,23.16561852,7.55096232,24.629616,8.59261392,18.97974012,14.62012464,13.91081868,16.01233392,18.539664,105.53800092,21.28804392,19.56994512,14.581677,16.17248424,8.78003412,23.98622028
"MT0827",31.19879961,0,72.32378928,0.93691604,374.50163538,0,17.07031501,0,0,8.24416977,9.59133694,12.54708842,10.8696462,10.12669084,0,9.85994819,15.68699043,18.62863398,14.59021566,16.84412098,14.9833691,16.08294677,2.24587034,10.89150882,8.30844961,8.26547181,4.3986844,0,12.42955348,25.22030734,11.30063879,7.50476475,10.4286566,5.19171824,9.01207094,22.74142258,8.81661538,2.50383057,0,7.16159636,9.82257619,9.41447395,13.58070451,7.51336031,14.34795167
"MT0835",236.378485,0,166.8382636,400.9389168,0,0,786.6570021,7.6098586,0,354.2750718,324.0671079,325.1977172,349.0651115,311.3812076,473.1960042,345.4113218,349.9994014,412.0937689,432.1337453,406.1743034,438.7984749,433.3819639,309.6024809,297.0981102,338.039113,347.8390776,299.0820707,0,280.6680606,279.1783428,273.3521746,324.1137059,300.8426647,316.992012,330.8367843,349.5278499,385.5967279,306.9205634,467.7828361,288.0920337,285.8323346,337.4962463,379.5191331,393.3901421,316.8124071
"MT0853",224.38016472,0,126.95176484,87.1855406,239.57806736,0,85.21742584,0,0,112.4431906,118.05072728,99.59693228,117.09407868,105.2477816,0,143.88362328,101.58718676,223.91996792,206.83206796,208.49254696,202.69967472,219.03037692,178.07750236,130.83472368,152.53116588,153.68948896,175.65769864,0,147.14173928,155.451772,104.63715072,75.90501488,144.5772056,168.29483988,175.71619004,160.69076452,195.02463624,174.35213192,377.5634372,166.29955804,161.35659968,106.29414924,126.50220284,130.52979496,156.54589956
"MT0856.1",41.018189,0,113.019196,50.641899,188.01577,0,46.211321,32.4139255,0,70.070779,57.903464,62.5094885,59.607078,67.739862,21.7052535,67.2953905,82.8937765,112.656698,107.398578,86.853719,96.9206345,106.797861,74.085265,78.0736925,61.8912585,80.4953395,57.40888,0,72.3513725,90.389024,67.3973035,73.7106345,47.2223275,76.6899545,74.211232,60.963386,68.4012415,66.5379005,154.7888615,76.322287,89.338666,71.7664805,70.608196,71.864912,77.198148
"MT0859",35.87122536,736.02942109,55.83791551,0,76.22588415,0,0,3.79745645,0,4.84309769,2.08854233,4.94291744,3.66749505,2.82744335,0,3.62991585,3.08525232,10.80261078,7.83228818,7.62709009,8.01384269,8.92936595,3.95082656,5.57135127,1.87136587,3.5715898,9.85553665,0,2.9969412,6.85413292,3.83769751,0,0,8.11757694,6.22491619,0,2.4309045,6.07115463,0,0.46653011,3.18319311,7.70052611,3.62044276,3.32583749,7.67218513
"MT0868",79.3208696,0,117.67975314,10.49647364,72.8346221,194.21093138,11.20196228,17.11634456,0,32.85047986,41.52757788,46.54943458,44.72468176,46.4200233,132.82409922,46.63089916,51.1389644,69.29848576,65.45602826,61.61267456,60.43372346,76.49031152,49.1870408,29.46920688,27.84099072,27.78793568,37.1497305,0,53.34773892,25.62432964,76.13254848,82.62327698,50.97478056,37.0282954,41.05124758,41.4833056,47.99348164,43.86029686,0,39.36675006,39.28340346,65.23466686,55.1315354,65.54645484,55.03859946
"MT0895",34.54747268,0,100.20033072,13.25291548,0,0,45.4402746,0,0,19.97726192,20.06849516,15.805503,14.5944036,19.87679848,6.50593076,26.76699704,22.18833204,28.71631812,27.3962052,23.15060468,23.16090364,27.3024458,15.664621,14.26493404,11.97234668,15.25159384,15.77800672,0,37.33353568,17.54388972,11.76743624,14.23209396,10.41001388,16.10737912,19.64128264,18.08954028,16.03878416,23.80847504,0,23.16896792,35.665007,15.86710244,12.75827392,20.37610372,24.99800492
"MT0903",28.55475045,0,101.41905987,46.19768049,176.26611483,0,73.08225342,122.35058325,0,25.22256831,25.85796588,30.15545832,28.25489583,26.46312372,45.28077192,28.51315947,25.4958156,57.94776801,50.46248133,53.51124546,48.49135947,59.68105848,32.39764803,38.03540526,31.4157195,30.99962808,36.11495538,0,34.55529363,47.77277994,27.43079508,39.32427159,19.31701239,41.33998116,34.16526468,33.8439789,32.61195963,35.52005907,0,35.5811742,28.1247651,37.30620096,28.34988309,36.71920512,39.47528862
"MT0910.1",7.1189461,0,69.3395969,0,0,0,17.908093,0,0,10.1835601,9.3998919,4.6000388,13.8862227,11.3951922,0,3.7685949,4.9090678,14.8126678,15.9803756,12.1877553,10.0673762,17.2851749,7.3647021,14.1876406,7.8092637,8.3787207,8.2897717,0,0.8984766,10.6526973,4.0117833,5.4421199,5.4078241,12.5912353,6.2211114,3.9439253,3.4627754,5.0678922,0,14.3339021,10.5461419,7.5695599,10.0875502,12.9508827,11.0781853
"MT0910.2",23.4743472,0,76.7356728,27.25332506,0,0,20.0260024,46.69056859,0,13.31923179,16.90749058,13.23422329,13.44304417,12.71477135,0,9.31343125,9.1449144,20.7270725,20.84178397,13.25152502,16.03900374,18.43414323,13.11691156,8.45394531,9.4259425,12.88938881,20.23132293,0,2.82448242,14.67616747,1.11051104,2.56815679,1.35283527,10.1200119,9.82838274,12.56575645,7.45864579,14.11671153,0,7.80488041,6.53215315,1.93649363,4.2244224,5.14171412,16.02620246
"MT0910.3",30.72590445,0,84.4916682,13.883029,0,0,0,32.94423205,0,5.80914615,8.21297325,7.3075851,4.6903309,5.61310535,0,9.205156,2.01427815,9.23602695,12.9916731,9.33692225,8.58931135,11.71460145,7.15952775,7.7490876,3.45118055,1.96732145,9.5000386,0,4.6035363,15.64075655,0.9300986,7.608902,9.7215428,10.706949,4.41851595,1.9575331,4.4565057,10.4445117,0,1.23353745,8.85982575,4.62386595,5.43034385,3.38806965,9.76528235
"MT0910.4",36.25160994,0,60.02295858,6.26278068,0,0,0,1.47752748,0,6.03375318,5.95648404,7.34612814,4.60127304,5.33308698,0,6.04070298,2.68218054,7.1699823,9.45400248,6.5375505,6.55978986,8.82226566,5.19080562,6.15019392,3.9695994,3.73918194,4.5562257,0,3.24094446,23.95166436,7.61862348,6.35458122,6.54462666,8.68048974,2.7404325,3.4982766,5.02527402,9.26364114,0,0,6.5786175,4.48527456,3.64087386,4.20033276,7.73146296
"MT0915.1",41.47241704,0,92.24585288,10.98182536,0,0,19.52356776,0,0,6.64547184,8.93810248,6.71114152,7.89478832,6.53567888,0,11.61969248,5.79485744,16.28505016,16.31277944,14.14952088,14.29191448,17.12404824,11.35485912,8.48469128,12.89580144,9.62899248,6.95611472,0,22.44273024,11.25162376,7.3932256,4.75547784,4.00641256,13.20878632,9.56322912,11.65697712,7.42891768,13.023862,0,11.29743328,8.96339608,6.02465448,5.74951632,6.2821808,10.37674624
"MT0932",101.35948896,0,150.18111576,11.58958476,98.358192,0,46.65577869,17.7371523,0,28.61965215,25.54361163,30.95231922,34.05769749,30.98779533,0,49.88816685,52.58534418,58.57584192,62.0976357,48.28298571,47.51189937,52.8395445,18.09796149,28.13011794,49.35801114,35.882325,16.97283621,0,23.10984216,48.27567384,19.30730868,35.77409127,17.02438038,32.37325929,47.62076499,24.88355739,44.33322186,33.18225903,0,16.34916078,66.781746,41.66583363,34.43782446,36.33963282,42.07141674
"MT0937",65.01616922,0,145.54605217,51.71348994,118.01952954,0,27.36128518,0,0,55.39231431,46.03635698,45.29098334,52.68371611,59.39152345,35.97631223,54.69794674,68.73081818,98.56261152,104.1736495,85.88320605,88.70918301,91.11748413,80.11850187,54.14826608,60.26177402,51.36551931,62.43781701,0,52.36638615,89.0847395,64.39826447,74.59355399,48.8612231,70.61350684,63.02091544,51.90760923,57.32036227,67.65284053,0,68.61436512,57.37979221,61.36983692,67.2511793,63.31556575,77.34047617
"MT0943",30.32031492,0,154.74233432,55.02759136,0,0,3.68465104,59.38710295,0,17.53361512,21.43517222,23.43886384,21.52561229,19.22245521,0,14.37984604,15.0745959,40.10723143,42.68558651,36.54992201,32.89166496,41.68786867,23.92871628,41.13634686,28.49062349,38.88572758,19.37318866,0,31.17505489,20.97646719,24.48061336,26.67256543,19.88880964,26.25463974,34.2583983,22.82467194,20.84036927,28.19553618,0,5.51546828,30.00421249,25.15960188,24.6514863,21.94191181,29.78743152
