"","BQ12_10_Probe_3A_S29","BQ12_3_Probe_4A_50_S27","BQ12_8_Probe_4A_50_S28","S_250754_Probe_4A_50_S24","S_349941_Probe_3D_25_S21","S_351946_Probe_4A_100_S22","S_503557_Probe_3D_10_S25","S_575533_Probe_3A_S26","S_687338_Probe_4A_100_S23","Saliva_1e6_1_Probe_3D_25_S11","Saliva_1e6_2_Probe_3D_10_S12","Saliva_1e6_3_Probe_1_S13","Saliva_1e6_4_Probe_4A_100_S14","Saliva_1e6_5_Probe_4A_50_S15","Saliva_1e6_6_Probe_None_S42","Saliva_1e6_7_Probe_4B_25_S43","Saliva_1e6_8_Probe_4A_10_S44","Saliva_1e8_1_Probe_4A_25_16hr_S16","Saliva_1e8_2_Probe_4A_10_16hr_S17","Saliva_1e8_3_Probe_3A_S18","Saliva_1e8_4_Probe_4A_25_S19","Saliva_1e8_5_Probe_4A_10_S20","THP1_1e6_1_Probe_3D_100_S1","THP1_1e6_2_Probe_3D_50_S2","THP1_1e6_3_Probe_3D_25_S3","THP1_1e6_4_Probe_3D_10_S4","THP1_1e6_5_Probe_1_S5","THP1_1e6_6_Probe_None_S36","THP1_1e6_7_Probe_4A_100_S37","THP1_1e6_8_Probe_4A_50_S38","THP1_1e6_EukmRNADep_1_Probe_4A_50_S30","THP1_1e6_EukmRNADep_2_Probe_4A_25_S31","THP1_1e6_EukmRNADep_3_Probe_4A_10_S32","THP1_1e8_1_Probe_4A_25_16hr_S6","THP1_1e8_2_Probe_4A_10_16hr_S7","THP1_1e8_3_Probe_3A_S8","THP1_1e8_4_Probe_4A_25_S9","THP1_1e8_5_Probe_4A_10_S10","THP1_1e8_6_Probe_None_S39","THP1_1e8_7_Probe_1_S40","THP1_1e8_8_Probe_4A_50_S41","THP1_1e8_EukmRNADep_1_Probe_4A_50_S33","THP1_1e8_EukmRNADep_2_Probe_4A_25_S34","THP1_1e8_EukmRNADep_3_Probe_4A_10_S35","Undetermined_S0"
"Rv2063",88.672873,0,236.270208,43.084399,0,0,37.2034,38.462592,0,89.803284,178.790955,168.073514,210.843115,218.21225,0,102.037479,105.400094,519.459627,472.211309,322.295916,273.616698,537.074006,40.0652,55.046723,28.990034,45.230749,23.60985,0,14.638107,46.289615,17.45698,24.983514,12.320049,130.870114,136.808349,19.059588,76.281279,59.425277,0,22.007242,48.006695,51.884434,74.149238,59.725766,313.252628
"Rv2063A",162.740502,0,290.96334,164.283066,73.7748,0,35.221878,78.156576,0,212.538492,215.12061,187.62273,291.824046,283.97709,0,159.241788,138.137724,628.98606,664.956864,398.71926,371.534364,715.436712,69.270066,66.352608,43.20297,54.503928,50.703408,0,14.184882,22.367178,91.458396,70.678494,30.482406,156.43611,155.553048,17.124696,85.645836,80.045658,0,19.852128,45.539172,141.73704,105.12909,83.05254,355.035636
"Rv2064",210.987238,78.2884,725.618338,538.393932,58.7163,2.3026,99.794684,294.7328,0,1867.615834,2033.115209,1662.24694,2037.847052,2236.9759,4.6052,938.977254,956.856943,3722.337108,3756.070198,2308.252883,2318.015907,4054.8786,380.827014,303.678401,313.452938,246.988389,225.447566,0,66.372445,305.313247,355.40631,431.081259,581.498604,980.550697,875.644241,103.939364,421.203105,541.525468,1.1513,207.441234,286.938499,717.317465,640.594833,695.857233,1921.842064
"Rv2065",144.351576,0,402.034032,182.291994,55.3941,0,75.762783,88.9938,0,812.422584,909.607446,787.05027,1001.280141,1028.396007,4.5405,521.903232,484.307892,2089.229346,1927.315116,1151.443557,1182.654954,1955.130219,193.752216,148.828509,133.290918,165.72825,118.897533,0,52.297479,196.839756,165.346848,198.69228,248.683185,450.626463,456.601761,57.882294,200.817234,254.304324,3.6324,60.869943,121.340322,340.047126,330.521157,313.049313,948.728394
"Rv2066",272.4675,75.8635,1124.9168,595.06902,44.877,1.0685,126.734785,217.80304,0,1956.711995,2281.16202,1902.07959,2291.067015,2540.23053,11.98857,1106.966,1139.72621,5204.951995,5011.39322,3203.70492,3111.568165,5228.87571,470.46055,340.392045,343.683025,345.157555,290.535835,1.0685,129.940285,309.127735,658.45244,671.72321,771.84166,1189.935025,1067.100265,135.795665,523.52226,673.73199,3.2055,178.05484,309.62993,971.52294,894.430665,995.6283,2636.07498
"Rv2067c",297.374816,67.1905,1016.075415,618.896864,55.8198,1.0337,188.805305,40.345311,0,1679.690141,1926.175906,1382.976893,1788.972905,2337.764235,4.1348,1183.710544,1436.677608,4317.537486,4173.574087,2410.79514,2654.769014,4267.506406,469.630584,409.190145,353.845847,393.364198,251.716287,0.072359,154.010963,432.696483,456.812704,618.586754,519.289532,1224.655401,1154.12605,119.361339,672.773308,707.991467,2.0674,292.413056,468.545199,1004.684041,940.263857,924.406899,2409.844136
"Rv2068c",358.634858,88.4702,803.251084,667.930566,39.8602,0,244.906902,33.00619,0,1879.563982,1917.061736,1518.62501,1992.368348,2206.69956,1.9444,1061.992392,1114.180088,3883.520954,3675.392378,2248.474994,2396.395224,3948.483358,533.805854,405.494898,377.806642,269.338288,248.426266,0,114.564048,339.045028,372.566484,471.594776,571.566102,1151.463958,1156.052742,117.791752,555.27203,620.924696,2.9166,168.423928,413.194722,772.811502,789.727782,716.103076,2080.964934
"Rv2069",365.117844,0,483.765492,472.39941,2.040066,0,88.251744,16.104648,0,1094.360484,1176.740292,1003.453416,1323.72219,1567.752942,4.522686,810.327168,776.995296,2677.257408,2669.73399,1556.732268,1652.302344,2860.258884,286.246086,283.72029,200.941104,234.100272,147.305718,0,100.880724,219.49599,128.858772,85.725948,247.031484,824.197458,720.834114,74.057634,389.037348,419.498016,2.1588,143.732904,251.845608,300.904338,306.787068,268.317252,1490.27361
"Rv2070c",177.519774,0,751.153239,176.743282,82.2168,0,105.545817,0,0,720.150654,883.202555,576.785109,827.009656,1028.692034,2.238124,492.033291,413.995845,2415.952087,2224.99215,1350.353845,1387.088768,2410.071302,170.988106,205.599095,159.215117,139.254705,120.504707,0,59.767046,109.405439,197.605795,275.117967,213.432529,531.120528,480.819833,65.008367,232.205365,275.677498,0,115.605956,217.76033,350.574719,435.463565,304.270674,1059.215021
"Rv2071c",132.446622,0,421.589553,92.961484,0,0,72.427124,29.5834,0,237.598207,228.557868,200.479741,239.738653,318.326085,0.8701,162.517278,96.14605,767.332489,679.574203,426.583927,405.266477,807.374491,74.602374,45.184293,53.006492,60.637269,41.686491,0,16.436189,58.627338,62.925632,74.019407,38.040772,142.652895,188.507165,23.048949,70.878346,85.748355,0,45.845569,60.776485,109.789218,118.194384,66.597454,351.024443
"Rv2072c",281.951664,7.78872,736.137264,212.481912,34.551888,0,39.309576,33.7824,0,555.213744,607.726608,407.913096,572.123712,812.157048,1.557744,322.274712,383.8056,1710.299688,1513.535976,1020.566304,975.673248,1743.153072,145.02972,137.578824,122.311056,115.413816,93.65232,0.9384,47.942856,131.385384,81.237288,137.222232,160.597776,395.976648,471.414624,45.850224,216.085368,214.433784,0,69.450984,157.350912,242.24796,243.674328,223.94916,795.566136
"Rv2073c",89.3547,0,513.93042,69.63849,56.358,0,38.79612,46.359,0,334.93014,387.00675,271.98189,365.69979,522.92043,3.636,163.83816,218.64177,990.94635,963.22185,628.65531,571.8519,1014.00768,80.2647,83.76435,58.34871,69.47487,38.5416,0,15.97113,84.58245,49.37688,92.54529,90.87273,223.35039,205.00677,27.10638,111.32523,122.40594,0.909,28.60623,74.24712,168.64677,179.04573,138.55887,475.33428
"Rv2074",542.27514,120.294504,805.174832,690.624792,0,1.1308,221.512412,22.616,0,3125.847824,3725.058744,2789.072968,3724.606424,4150.556168,5.687924,1800.923388,1921.387512,5694.53918,5677.384944,3592.845608,3993.940368,5909.119788,790.508356,640.247652,658.905852,574.061928,451.13266,2.2616,217.17014,498.637568,638.50622,780.693012,877.365104,1894.960716,1922.280844,197.053208,949.826768,1073.083968,1.1308,340.31426,607.488376,1449.278512,1219.703496,1155.462748,3461.910276
"Rv2075c",827.980321,408.7342,1386.850948,516.969726,71.1333,1.1291,229.828305,91.4571,0,3517.327156,3692.213455,2947.041328,3935.658706,4772.750864,15.638035,2016.132251,2100.430857,7719.261515,7472.15798,4755.949856,4829.634922,7572.975319,860.803258,732.232641,715.104194,620.000101,441.049042,2.2582,184.912707,625.081051,760.810162,893.072936,1061.783058,2314.271106,2188.624858,202.199228,1012.034912,1164.237592,1.1291,386.411893,694.96105,1688.512595,1511.661662,1481.582438,4175.423091
"Rv2076c",101.567801,0,288.348547,35.733853,0,0,42.215501,0,0,206.583688,200.742668,176.568382,212.518918,240.70655,1.592149,152.14915,115.077515,538.400729,522.856079,300.24727,322.754039,559.861767,57.402153,64.270062,36.515796,50.553086,26.981744,0,20.858094,40.22767,59.182722,70.007451,58.994302,126.787818,121.455532,14.574287,78.589982,86.447096,0,24.325022,61.603919,139.496747,111.393904,102.622953,309.526955
"Rv2077A",20.122292,0,191.944422,38.1026,19.5662,0,9.2682,17.5066,0,87.811046,67.534284,50.985398,96.049446,86.770948,0,36.207768,35.569292,153.512286,168.537068,83.733038,87.58449,172.676864,7.126216,13.871406,17.14617,9.072538,0.947416,0,1.874236,24.993246,21.708184,4.42814,8.59883,41.737794,32.28423,2.0596,17.30064,13.43889,0,26.939568,18.248056,26.064238,24.478346,30.337908,92.764384
"Rv2077c",298.377912,0,989.834268,212.240262,33.4374,1.4538,71.512422,23.2608,0,7849.691334,9211.160496,6139.17933,8664.488082,11123.736162,30.5298,5714.044596,5650.295466,12273.822804,12549.754044,7967.783508,9578.085078,12319.443048,2437.22301,2072.042988,2097.731634,1616.494758,1351.205334,4.3614,733.15134,1764.346218,1006.233132,1519.555374,1270.824732,6591.732732,6460.90527,660.577644,3219.425562,3607.546548,15.9918,1140.855012,2377.864356,2572.93524,2580.480462,2688.483264,8265.245526
"Rv2078",23.981646,139.32243,309.257988,56.873388,0,0,36.22281,0,0,122.391204,204.911772,89.56077,151.655556,172.83747,0,90.000144,90.22494,340.739646,312.486876,203.144058,207.231258,370.208358,39.063414,34.547058,29.959176,18.95439,18.402618,0,11.250018,3.801096,29.826342,33.627438,75.929958,71.955156,65.252148,5.41554,40.780038,33.596784,0,19.128096,25.473474,60.59274,60.23511,54.431286,205.94379
"Rv2079",615.096774,282.472785,2132.091279,417.688452,111.1824,0.9927,151.277553,145.9269,0,1477.395702,1555.670097,1076.652639,1468.511037,1668.877605,3.9708,826.760268,973.163664,3312.500922,3273.666498,1925.103402,2043.17514,3567.843216,326.191293,315.867213,307.578168,216.934731,194.638689,0.258102,103.955544,266.917176,385.882344,456.632073,419.594436,853.583022,912.529548,99.587664,503.517294,502.713207,0.9927,163.636668,323.173485,671.184324,590.477814,606.629043,1874.793366
"Rv2080",430.869844,68.776326,739.177838,492.202722,0,0,197.156912,31.1718,0,2926.89033,3399.398142,2237.209532,2960.678672,3747.851636,8.5014,1986.890532,1794.730554,5969.701972,5987.243194,3818.847772,4237.75898,6353.152896,876.286528,806.07441,764.861512,575.440874,470.873654,0.9446,229.292204,633.127596,666.235826,742.427262,810.769072,2141.729364,2198.348688,234.30803,1170.97339,1253.43697,4.723,472.186648,849.516564,1265.329484,1200.265436,959.307422,3316.462262
"Rv2081c",409.232054,0.768614,523.885306,644.008694,162.816402,0,214.373432,61.818526,0,1600.473952,1799.984186,1374.681112,1659.118202,2130.198728,4.172476,1217.85391,1050.176274,3460.41003,3661.058212,2333.432248,2422.6314,3848.819632,594.038802,567.17724,581.092148,426.68059,316.399454,0,160.999678,421.819356,307.585348,421.569806,327.599258,1480.360546,1484.103796,141.54476,745.665382,829.184776,1.9964,332.520384,578.317152,804.99839,822.107538,726.170536,2080.218854
"Rv2082",1171.70397,0,2406.87774,1231.36177,112.454,0,412.56323,117.94328,0.4765,2281.7679,2671.10652,2144.64073,2585.33652,3263.25307,11.9125,1750.92784,1981.23935,5982.60998,5930.40464,3806.06281,3731.16654,6511.98242,973.2036,963.98809,834.99954,692.74523,671.08354,0,267.61193,785.90098,729.47385,889.149,636.48964,2498.79459,2299.52229,278.19023,1234.47808,1448.21692,4.765,499.21952,906.03616,1262.02931,1119.06978,1189.51554,3700.92785
"Rv2083",451.23507,193.6818,1075.891518,427.068369,67.4622,0,232.983972,49.377978,0,1837.746495,2101.295196,1766.954709,2319.252507,2514.979935,15.2334,1086.500493,1193.232222,4655.566422,4520.315592,3009.292884,2847.895011,4880.846646,539.033859,479.547432,408.418335,436.00167,325.167804,1.0881,116.045865,371.412054,440.46288,639.139059,476.740134,1292.238441,1234.841166,144.303822,620.891622,722.737782,1.0881,179.046855,420.245982,997.755057,944.623134,720.822726,2485.394496
"Rv2084",245.297993,79.5043,1090.145536,352.127812,111.0882,0,98.051673,51.645122,0,2097.345216,2219.672928,1684.053548,2199.197848,2706.544192,5.685102,1005.435338,1253.761029,4958.029731,4702.929838,2855.315252,2967.634135,5246.859051,596.60898,475.098093,440.159765,371.339536,301.528226,0,111.033745,394.156181,473.856519,562.465695,593.77732,1356.670088,1346.160273,140.82063,630.414644,700.160608,2.1782,201.069642,392.751242,859.245445,934.436909,968.558412,2572.171034
"Rv2085",89.029624,73.060876,233.120144,0,17.673532,0,2.475564,0,0,306.806712,256.48838,223.70756,272.457128,370.663568,5.087148,152.587236,171.593764,674.686404,628.91114,370.182964,406.074108,660.259216,76.6246,62.995396,52.948052,39.618092,53.736968,0,14.880588,29.434728,89.27446,62.632676,116.133876,181.187708,154.736352,13.19394,73.196896,96.737424,1.079092,35.510288,71.020576,127.26938,128.103636,105.995852,302.390596
"Rv2086",345.43719,0.760806,620.05689,33.3504,0,0,1.0422,61.521066,0,146.752182,157.278402,121.541364,128.357352,166.950018,0.719118,104.53266,77.758542,403.53984,381.893346,214.22421,233.92179,418.80807,29.786076,32.787612,38.530134,25.460946,22.938822,0,9.025452,14.840928,16.914906,12.589776,31.338954,78.394284,96.632784,9.192204,50.036022,47.743182,0.958824,15.341184,29.629746,47.024064,42.52176,54.517482,226.720188
"Rv2087",68.651814,0,226.662871,8.741,22.848974,0,7.359922,4.938665,0,8.426324,31.257816,21.258112,25.707281,22.796528,0,11.80035,3.741148,69.936741,56.047292,34.221015,33.547958,81.885688,9.693769,7.552224,11.3633,7.744526,1.7482,0,0.8741,13.1115,5.550535,0.8741,18.96797,23.233578,19.221459,3.190465,11.153516,11.092329,0.839136,6.1187,11.730422,4.746363,8.347655,5.996326,48.538773
"Rv2088",407.125236,176.3034,1611.064344,477.046002,82.3395,0,176.632758,134.6493,0,890.932764,1127.392434,778.15671,999.446538,1129.620444,2.9061,553.90266,615.637911,2205.497412,2032.293852,1240.827204,1263.233235,2329.200402,282.531042,257.364216,199.251903,163.90404,130.280463,0,60.689055,139.240938,403.395741,422.992542,345.448107,601.533639,577.199895,56.174913,298.369287,324.853545,0.9687,89.091339,201.014937,592.989705,512.820093,508.37376,1305.885096
"Rv2089c",127.515264,0,810.879296,41.54432,0,0,28.4672,26.688,0,144.69344,199.519488,108.5312,173.302976,252.922176,0,76.434432,92.358272,407.596928,408.673344,222.675776,198.24736,419.375232,36.482496,36.544768,32.256896,28.77856,20.185024,0,4.750464,60.00352,48.97248,54.986176,14.224704,113.82432,101.716864,7.73952,46.579456,52.459712,0,12.596736,26.10976,87.011776,69.824704,65.865984,251.961408
"Rv2090",494.302068,327.65109,924.820272,420.76455,8.876664,1.06764,183.908616,123.99876,0,1870.520532,2167.721004,1532.55909,2091.628776,2476.84854,4.285812,1026.734136,1337.188596,3435.55113,3208.113306,2212.249218,2350.40946,3491.815758,398.298354,373.651122,368.511198,283.931232,232.890414,0,108.6705,350.521464,488.094504,562.76067,591.121764,971.262612,943.923402,100.747086,546.723192,568.93773,0.7626,221.07774,360.82419,903.734382,751.222008,791.151744,2108.329716
"Rv2091c",1015.467965,25.7445,1615.143185,1438.90778,75.65069,0,543.027785,48.6285,0,5344.67262,6043.96952,4673.27513,5873.512325,7272.11566,24.52402,3712.41411,4405.560935,8216.23322,8098.2662,5353.17784,5825.112665,8558.00576,1317.03141,1174.816885,993.37537,934.56349,710.18587,0,367.8603,1040.411525,1213.25247,1597.8753,1380.849165,2866.478445,2959.768885,323.341385,1531.1303,1689.84991,6.6745,681.762035,1241.790725,2408.65542,2305.52486,2328.914215,6040.165055
"Rv2092c",802.740883,0,2723.510342,898.6691,76.4589,2.2162,127.4315,162.8907,0,8798.059137,9649.600744,7345.074093,9470.243678,11179.820358,23.281181,4754.546832,5207.017305,16101.922991,15425.52767,9545.040428,9603.392974,15904.082817,1746.819921,1570.277429,1441.726748,1246.224665,1055.044172,1.1081,397.47547,1177.832733,2086.175546,2564.91907,2129.047935,4132.958137,3743.627202,420.601517,2023.3906,2380.653121,4.09997,703.86512,1373.667246,3888.87695,3333.031828,3098.170033,8782.113578
"Rv2093c",681.33408,0,1375.062528,656.14848,132.399936,0.498624,286.596864,137.386176,0,5248.821504,5912.378112,4377.532032,5664.104064,6850.68672,21.01344,3053.675136,3463.920576,8606.586048,8178.268032,5028.653568,5822.228928,8591.637504,1095.171648,922.891968,945.676032,776.907072,611.455488,0,270.915648,921.854016,1018.536192,1612.377024,1232.66976,2612.911872,2560.006848,265.552896,1344.178368,1385.879616,2.116608,609.125184,878.076864,2251.297536,2107.09344,2071.915008,5219.860608
"Rv2094c",1351.331016,248.140158,1533.289548,1064.298333,56.1456,2.69031,493.250793,46.788,0,8658.259764,9300.471852,6319.082007,8723.879934,10944.110898,40.728954,6725.400696,6960.346638,7255.169523,7974.593508,5353.167141,6885.579414,7919.547426,1810.976328,1569.573642,1583.668527,1212.475929,966.183897,0,577.434102,1625.555484,3598.839384,3949.538838,3774.97281,4120.221462,4095.868308,416.682231,2293.816791,2266.913691,8.1879,923.103846,1861.390398,4807.630758,4435.829916,4482.922038,7727.143473
"Rv2095c",295.362048,168.608256,811.888512,413.164032,3.5712,0,162.72768,60.7104,0,1695.081984,1906.794624,1490.880768,1917.448704,2020.275456,7.475712,1014.494592,957.343488,3826.493184,3785.841024,2118.828672,2328.934272,3887.382144,348.572928,311.027712,293.719296,280.16064,223.926144,1.1904,96.279552,217.378944,328.098048,489.361536,372.928512,948.98688,894.133248,88.053888,431.329536,541.072512,2.3808,162.168192,347.680128,725.774976,759.308544,576.558336,1914.448896
"Rv2096c",1211.581938,106.4106,1745.660172,927.065166,53.7774,2.276958,241.334664,143.025,1.1442,3765.470664,4436.86434,3191.711574,4203.321678,4763.24739,11.178834,2129.3562,2436.253524,7951.78953,7561.628772,4952.143368,5369.33013,8098.01829,959.377374,837.72603,793.548468,680.066712,506.663202,0,226.013826,785.596278,1025.763858,1486.784922,1213.469868,2256.751428,2232.494388,230.95677,1072.561638,1236.93741,3.4326,431.946942,725.319822,1907.701776,1701.436842,1607.303508,4487.712588
"Rv2097c",1639.769296,0,2574.909776,1597.400096,53.3968,0,543.916056,169.4768,1.1608,5542.947688,6693.439784,4457.889888,5816.455384,7504.04964,18.712096,3520.625144,3693.653992,11362.212208,10846.190176,6628.063528,7397.650712,11753.633968,1398.752392,1319.30724,1237.691392,987.89884,863.11284,1.1608,429.855848,958.205576,899.724472,1363.3596,1159.314176,3572.988832,3401.248472,343.53876,1588.96108,1885.232064,3.4824,660.135352,1271.215296,2300.670776,2170.858512,2082.219824,6334.845448
"Rv2098c",891.960336,0,1560.320286,256.8024,0,0,103.8306,275.8248,0,404.614374,461.467572,390.997506,490.904736,358.49298,2.3778,358.199718,491.752818,757.178706,887.339478,579.240006,586.809336,1162.58568,131.9679,118.21629,141.027318,107.738118,87.93897,0,27.867816,164.646798,28.026336,32.504526,46.002504,256.223802,195.447234,38.330136,145.71951,152.900466,0,60.293082,108.316716,70.97733,77.880876,63.677484,696.188136
"Rv2099c",89.82932,0,136.93386,0,0,0,2.212,1.61476,0,144.91918,134.30158,107.68016,167.006,144.76434,0.47558,109.78156,60.73046,339.61942,306.35094,168.12306,185.01168,335.91432,41.57454,23.52462,22.84996,21.6223,21.87668,0,13.90242,14.66556,30.9127,22.57346,59.69082,59.98944,72.08908,9.98718,43.23354,65.254,0,9.82128,16.45728,31.73114,41.32016,31.16708,126.1393
"Rv2100",883.860261,165.72585,2393.070335,632.777394,10.939,2.1878,257.329036,108.2961,0,2001.279111,2164.904673,1760.30388,2228.197727,2614.978889,9.8451,1669.083559,1759.188102,4304.988755,4466.262432,2722.093577,2912.300909,5043.666608,546.348355,517.250615,391.528688,376.126576,317.767011,1.0939,173.514418,447.984867,701.397741,847.127099,774.131152,1343.615492,1157.138359,116.511289,651.581535,722.444377,2.73475,202.841877,542.869753,1078.716668,1097.630199,1239.509029,2911.174192
"Rv2101",1322.75924,103.8676,3211.65044,1891.953688,102.550516,3.062488,799.72698,190.345408,0,6460.18994,7863.002188,5922.626924,7650.373432,8630.476672,31.21382,3879.015832,4199.238572,18029.102432,17601.071548,11161.226808,10965.31324,18188.23402,1893.838296,1690.375588,1478.07878,1392.564692,1072.438324,0.278408,478.401316,1256.176896,1830.575432,2503.091372,2030.333172,4592.404208,4502.103644,478.43344,2423.659428,2458.546092,11.896588,782.251524,1458.75084,3468.278368,3336.93404,3145.110928,8829.966712
"Rv2102",399.37716,0,972.78924,378.15168,114.0552,0.876,91.104,77.964,0,2017.72584,2144.78088,1740.57696,2040.67704,2573.81064,5.22096,1207.63608,1325.99244,4448.8098,4332.28428,2871.21264,2869.57452,4700.10792,494.22168,446.78628,422.81016,398.57124,262.19556,0,130.4802,433.0068,578.598,668.54568,595.1106,1351.39644,1229.36088,119.8806,716.13,802.7226,2.628,256.90452,458.41956,1199.91852,963.32844,938.39748,2455.9098
